Category,Entry,classification,Reasoning,Severity Level,Affected Component,Attack Possibility
INFO,Docker Swarm Configuration,check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
INFO,Checks: 117,check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
INFO,Score: 8,check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Some tests might require root to run,check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Ensure a separate partition for containers has been created (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Ensure auditing is configured for the Docker daemon (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure auditing is configured for Docker files and directories -/run/containerd (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure auditing is configured for Docker files and directories - /var/lib/docker (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure auditing is configured for Docker files and directories - /etc/docker (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure auditing is configured for Docker files and directories - docker.service (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure auditing is configured for Docker files and directories - docker.socket (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure auditing is configured for Docker files and directories - /etc/default/docker (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,1.1.12 Ensure auditing is configured for Dockerfiles and directories - /etc/containerd/config.toml (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure auditing is configured for Docker files and directories - /usr/bin/containerd (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure auditing is configured for Docker files and directories - /usr/bin/containerd-shim (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure auditing is configured for Docker files and directories - /usr/bin/containerd-shim-runc-v1 (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure auditing is configured for Docker files and directories - /usr/bin/containerd-shim-runc-v2 (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure auditing is configured for Docker files and directories - /usr/bin/runc (Automated),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure network traffic is restricted between containers on the default bridge (Scored),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Enable user namespace support (Scored),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
WARN,Ensure that authorization for Docker client commands is enabled (Scored),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Ensure centralized and remote logging is configured (Scored),check,Improper configuration can lead to vulnerabilities.,High,Configuration System,None
WARN,Ensure containers are restricted from acquiring new privileges (Scored),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Ensure live restore is enabled (Scored),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Ensure Userland Proxy is Disabled (Scored),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
WARN,Ensure that a user for the container has been created (Automated),check,Improper user permissions can allow unauthorized access.,Critical,Access Control System,None
WARN,Running as root: goofy_sanderson,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Running as root: happy_clarke,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Running as root: gracious_lamport,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Running as root: confident_wing,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Running as root: elastic_booth,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Escalation Attack
WARN,Ensure Content trust for Docker is Enabled (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,Ensure that HEALTHCHECK instructions have been added to container images (Automated),check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,No Healthcheck found: [mongo:latest],result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,No Healthcheck found: [postgres:latest],result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,No Healthcheck found: [nginx:latest],result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,No Healthcheck found: [mysql:latest],result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,No Healthcheck found: [redis:latest],result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Payload Delivery
WARN,"Ensure that, if applicable, an AppArmor Profile is enabled (Automated)",check,Expose file system details can reveal sensitive information.,Medium,File System,None
WARN,No AppArmorProfile Found: goofy_sanderson,result,Expose file system details can reveal sensitive information.,Medium,File System,Expose Filesystem
WARN,No AppArmorProfile Found: happy_clarke,result,Expose file system details can reveal sensitive information.,Medium,File System,Expose Filesystem
WARN,No AppArmorProfile Found: gracious_lamport,result,Expose file system details can reveal sensitive information.,Medium,File System,Expose Filesystem
WARN,No AppArmorProfile Found: confident_wing,result,Expose file system details can reveal sensitive information.,Medium,File System,Expose Filesystem
WARN,No AppArmorProfile Found: elastic_booth,result,Expose file system details can reveal sensitive information.,Medium,File System,Expose Filesystem
WARN,"Ensure that, if applicable, SELinux security options are set (Automated)",check,Attack type could not be determined from the entry.,Unknown,Unknown Component,None
WARN,No SecurityOptions Found: goofy_sanderson,result,Attack type could not be determined from the entry.,Unknown,Unknown Component,Change Password
